Albany,Cohabiting.household
Albany,Cohabiting.household
Albany,Cohabiting.household
Albany,Cohabiting.household
Albany,Cohabiting.household
Albany,Cohabiting.household
Albany,Cohabiting.household
Albany,Cohabiting.household
Albany,Cohabiting.household
Albany,Cohabiting.household
Albany,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Bronx,Cohabiting.household
Broome,Cohabiting.household
Broome,Cohabiting.household
Broome,Cohabiting.household
Broome,Cohabiting.household
Broome,Cohabiting.household
Broome,Cohabiting.household
Cattaraugus,Cohabiting.household
Cattaraugus,Cohabiting.household
Cayuga,Cohabiting.household
Cayuga,Cohabiting.household
Cayuga,Cohabiting.household
Cayuga,Cohabiting.household
Chautauqua,Cohabiting.household
Chautauqua,Cohabiting.household
Chautauqua,Cohabiting.household
Chautauqua,Cohabiting.household
Chautauqua,Cohabiting.household
Chemung,Cohabiting.household
Chemung,Cohabiting.household
Chemung,Cohabiting.household
Clinton,Cohabiting.household
Clinton,Cohabiting.household
Clinton,Cohabiting.household
Dutchess,Cohabiting.household
Dutchess,Cohabiting.household
Dutchess,Cohabiting.household
Dutchess,Cohabiting.household
Dutchess,Cohabiting.household
Dutchess,Cohabiting.household
Dutchess,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Erie,Cohabiting.household
Jefferson,Cohabiting.household
Jefferson,Cohabiting.household
Jefferson,Cohabiting.household
Jefferson,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Kings,Cohabiting.household
Livingston,Cohabiting.household
Livingston,Cohabiting.household
Madison,Cohabiting.household
Madison,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Monroe,Cohabiting.household
Nassau,Cohabiting.household
Nassau,Cohabiting.household
Nassau,Cohabiting.household
Nassau,Cohabiting.household
Nassau,Cohabiting.household
Nassau,Cohabiting.household
Nassau,Cohabiting.household
Nassau,Cohabiting.household
Nassau,Cohabiting.household
Nassau,Cohabiting.household
Nassau,Cohabiting.household
Nassau,Cohabiting.household
Nassau,Cohabiting.household
Nassau,Cohabiting.household
Nassau,Cohabiting.household
Nassau,Cohabiting.household
Nassau,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
New York,Cohabiting.household
Niagara,Cohabiting.household
Niagara,Cohabiting.household
Niagara,Cohabiting.household
Niagara,Cohabiting.household
Niagara,Cohabiting.household
Niagara,Cohabiting.household
Niagara,Cohabiting.household
Oneida,Cohabiting.household
Oneida,Cohabiting.household
Oneida,Cohabiting.household
Oneida,Cohabiting.household
Oneida,Cohabiting.household
Oneida,Cohabiting.household
Oneida,Cohabiting.household
Oneida,Cohabiting.household
Onondaga,Cohabiting.household
Onondaga,Cohabiting.household
Onondaga,Cohabiting.household
Onondaga,Cohabiting.household
Onondaga,Cohabiting.household
Onondaga,Cohabiting.household
Onondaga,Cohabiting.household
Onondaga,Cohabiting.household
Onondaga,Cohabiting.household
Onondaga,Cohabiting.household
Onondaga,Cohabiting.household
Onondaga,Cohabiting.household
Onondaga,Cohabiting.household
Ontario,Cohabiting.household
Ontario,Cohabiting.household
Ontario,Cohabiting.household
Ontario,Cohabiting.household
Ontario,Cohabiting.household
Ontario,Cohabiting.household
Orange,Cohabiting.household
Orange,Cohabiting.household
Orange,Cohabiting.household
Orange,Cohabiting.household
Orange,Cohabiting.household
Orange,Cohabiting.household
Orange,Cohabiting.household
Orange,Cohabiting.household
Oswego,Cohabiting.household
Oswego,Cohabiting.household
Oswego,Cohabiting.household
Oswego,Cohabiting.household
Oswego,Cohabiting.household
Oswego,Cohabiting.household
Putnam,Cohabiting.household
Putnam,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Queens,Cohabiting.household
Rensselaer,Cohabiting.household
Rensselaer,Cohabiting.household
Rensselaer,Cohabiting.household
Rensselaer,Cohabiting.household
Rensselaer,Cohabiting.household
Rensselaer,Cohabiting.household
Rensselaer,Cohabiting.household
Richmond,Cohabiting.household
Richmond,Cohabiting.household
Richmond,Cohabiting.household
Richmond,Cohabiting.household
Richmond,Cohabiting.household
Richmond,Cohabiting.household
Richmond,Cohabiting.household
Rockland,Cohabiting.household
Rockland,Cohabiting.household
Rockland,Cohabiting.household
Rockland,Cohabiting.household
Saratoga,Cohabiting.household
Saratoga,Cohabiting.household
Saratoga,Cohabiting.household
Saratoga,Cohabiting.household
Saratoga,Cohabiting.household
Saratoga,Cohabiting.household
Saratoga,Cohabiting.household
Saratoga,Cohabiting.household
Schenectady,Cohabiting.household
Schenectady,Cohabiting.household
Schenectady,Cohabiting.household
Schenectady,Cohabiting.household
Schenectady,Cohabiting.household
Schenectady,Cohabiting.household
St. Lawrence,Cohabiting.household
St. Lawrence,Cohabiting.household
St. Lawrence,Cohabiting.household
St. Lawrence,Cohabiting.household
Steuben,Cohabiting.household
Steuben,Cohabiting.household
Steuben,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Suffolk,Cohabiting.household
Sullivan,Cohabiting.household
Sullivan,Cohabiting.household
Sullivan,Cohabiting.household
Tompkins,Cohabiting.household
Tompkins,Cohabiting.household
Tompkins,Cohabiting.household
Ulster,Cohabiting.household
Ulster,Cohabiting.household
Ulster,Cohabiting.household
Ulster,Cohabiting.household
Ulster,Cohabiting.household
Ulster,Cohabiting.household
Warren,Cohabiting.household
Warren,Cohabiting.household
Wayne,Cohabiting.household
Wayne,Cohabiting.household
Wayne,Cohabiting.household
Westchester,Cohabiting.household
Westchester,Cohabiting.household
Westchester,Cohabiting.household
Westchester,Cohabiting.household
Westchester,Cohabiting.household
Westchester,Cohabiting.household
Westchester,Cohabiting.household
Westchester,Cohabiting.household
Westchester,Cohabiting.household
Westchester,Cohabiting.household
Westchester,Cohabiting.household
Westchester,Cohabiting.household
Westchester,Cohabiting.household
Westchester,Cohabiting.household
Westchester,Cohabiting.household
Albany,Cohabiting.household,ChildrenUnder18
Albany,Cohabiting.household,ChildrenUnder18
Albany,Cohabiting.household,ChildrenUnder18
Albany,Cohabiting.household,ChildrenUnder18
Bronx,Cohabiting.household,ChildrenUnder18
Bronx,Cohabiting.household,ChildrenUnder18
Bronx,Cohabiting.household,ChildrenUnder18
Bronx,Cohabiting.household,ChildrenUnder18
Bronx,Cohabiting.household,ChildrenUnder18
Bronx,Cohabiting.household,ChildrenUnder18
Bronx,Cohabiting.household,ChildrenUnder18
Bronx,Cohabiting.household,ChildrenUnder18
Bronx,Cohabiting.household,ChildrenUnder18
Bronx,Cohabiting.household,ChildrenUnder18
Bronx,Cohabiting.household,ChildrenUnder18
Bronx,Cohabiting.household,ChildrenUnder18
Bronx,Cohabiting.household,ChildrenUnder18
Bronx,Cohabiting.household,ChildrenUnder18
Bronx,Cohabiting.household,ChildrenUnder18
Broome,Cohabiting.household,ChildrenUnder18
Broome,Cohabiting.household,ChildrenUnder18
Cattaraugus,Cohabiting.household,ChildrenUnder18
Cayuga,Cohabiting.household,ChildrenUnder18
Cayuga,Cohabiting.household,ChildrenUnder18
Chautauqua,Cohabiting.household,ChildrenUnder18
Chautauqua,Cohabiting.household,ChildrenUnder18
